date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average
2020-12-15,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,410.857,0.605216061914618,19789.286,29.15075985323867,347811,512.3456670096534,5.7,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-15,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2636.429,0.7964978600307085,214748.429,64.87816062691486,1819626,549.7315554700081,11.799999999999999,NA,NA,NA,NA,not EU,North America,United States,0,0,0,0
2020-12-16,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,114.571,0.30356240635637227,6633.429,17.575648895742763,128724,341.0615879744234,5.2,1959.2,5.19101226779381,0.01,NA,not EU,North America,Canada,5.191012267793809,0.01,0,1959.2000000000003
2020-12-16,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,389.143,0.5759599111074286,12201.143,18.058578048915244,232529,344.1598131532606,5.6000000000000005,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-16,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,544.714,0.6501412651314044,24210.286,28.896092204777418,226128,269.89419034875954,11.200000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-16,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,685.429,1.1336557670734002,16856.429,27.879456439854913,168377,278.4847987063838,10,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-16,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,225.286,0.48184588943552575,8741.286,18.696025174579464,133955,286.5054469400489,6.5,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-16,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,422.143,0.6218409909647945,21027.286,30.9744052691627,345222,508.5319206592275,6.1,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-16,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2706.857,0.8177750312673481,218176.429,65.91380189174137,1812280,547.512237870412,11.799999999999999,NA,NA,NA,NA,not EU,North America,United States,0,0,0,0
2020-12-17,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,120,0.3179468518452721,6679.143,17.69677074895322,129656,343.5309751904217,5.2,1986.3333333333333,5.262903583738824,0.02,NA,not EU,North America,Canada,5.262903583738823,0.02,0,1986.3333333333333
2020-12-17,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,384.143,0.5685595478591186,12847.714,19.01555010207987,257208,380.68652607426964,5.2,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-17,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,566.143,0.6757177643043665,23845.286,28.46044788175109,229311,273.6932475547672,11.200000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-17,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,656.286,1.0854551073116743,17032.857,28.171257078102236,137078,226.71825271310024,12.4,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-17,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,204.714,0.43784611298484694,9337.857,19.971982331732775,138374,295.95688637887594,6.7,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-17,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,424.429,0.6252084008362018,23093.857,34.0185835654725,344780,507.8808291617813,6.7,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-17,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2778.857,0.8395271231773564,219386.714,66.27944398281504,1793120,541.7237645232486,12.1,NA,NA,NA,NA,not EU,North America,United States,0,0,0,0
2020-12-18,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,117.857,0.31226885098273527,6677,17.691092748090686,129786,343.87541761325406,5.1,2128.285714285714,5.6390145223700765,0.03,NA,not EU,North America,Canada,5.6390145223700765,0.03,0,2128.285714285714
2020-12-18,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,381.857,0.5651761017819912,13207.143,19.547531134475243,293625,434.5863317570115,4.7,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-18,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,598.143,0.7139112391998252,24647.143,29.417501169227588,232495,277.4934983068654,11.200000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-18,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,643.857,1.0648983355250192,16557.857,27.385637430611595,135561,224.2092316494301,12.2,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-18,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,186,0.3978202615120682,9523,20.367969625695835,139122,297.5567226993653,6.800000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-18,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,433.857,0.6390963887048058,24061.857,35.44450340603344,344711,507.7791881814107,7.000000000000001,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-18,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2716.571,0.8207097510008734,221064.286,66.78625926517137,1787507,540.028007691431,12,57909,17.49502625578701,NA,NA,not EU,North America,United States,17.49502625578701,0,0,57909
2020-12-19,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,118.714,0.3145395214163303,6744.857,17.87088374413789,130324,345.30087933236035,5.2,2553.8571428571427,6.766590321949916,0.03,NA,not EU,North America,Canada,6.7665903219499155,0.03,0,2553.8571428571427
2020-12-19,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,381.286,0.5643309802990342,13704.429,20.28355054213507,322619,477.4995581613123,4.3999999999999995,NA,NA,NA,NA,EU,Europe,European Union (average),4.480950248233441e-5,0,0,0.0025954573470668486
2020-12-19,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,610.143,0.72823379228562235,24631,29.398233754688917,235678,281.29255551287304,11.200000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),4.480950248233441e-5,0,0,0.0025954573470668486
2020-12-19,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,630.143,1.0422162558498893,16044,26.535750788084012,132668,219.42439451218706,12.1,NA,NA,NA,NA,EU,Europe,European Union (average),4.480950248233441e-5,0,0,0.0025954573470668486
2020-12-19,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,186,0.3978202615120682,9523,20.367969625695835,139870,299.1565590198547,6.800000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),4.480950248233441e-5,0,0,0.0025954573470668486
2020-12-19,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,436.286,0.6426744458253869,24875.429,36.64294189417895,356456,525.0802507097045,7.000000000000001,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-19,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2742.714,0.8286078751509198,217393.571,65.67729079217908,1785028,539.2790710824738,11.899999999999999,92670.5,27.99690601870021,NA,NA,not EU,North America,United States,27.99690601870021,0,0,92670.5
2020-12-20,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,119.571,0.31681019184992526,6757.857,17.905327986421128,129442,342.9639699712976,5.2,2992.714285714286,7.929367380126911,0.03,NA,not EU,North America,Canada,7.929367380126912,0.03,0,2992.714285714286
2020-12-20,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,378.571,0.5603125830552018,13885.286,20.551232041335,334584,495.2086274145184,4.3,NA,NA,NA,NA,EU,Europe,European Union (average),7.4682504137224e-5,0,0,0.004325762245111414
2020-12-20,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,613.429,0.7321557847389497,23450.286,27.988997176010272,238862,285.09280626497116,11.3,NA,NA,NA,NA,EU,Europe,European Union (average),7.4682504137224e-5,0,0,0.004325762245111414
2020-12-20,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,611.286,1.0110279828125606,15639,25.86590666759199,130486,215.8155059420301,12,NA,NA,NA,NA,EU,Europe,European Union (average),7.4682504137224e-5,0,0,0.004325762245111414
2020-12-20,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,186,0.3978202615120682,9523,20.367969625695835,140617,300.75425652173385,6.800000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),7.4682504137224e-5,0,0,0.004325762245111414
2020-12-20,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,462.286,0.6809739456751646,27381.571,40.33463363081439,373781,550.6009751288351,7.3,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-20,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2755.286,0.8324060320883174,217399.857,65.67918987064778,1788594,540.3564038567945,11.799999999999999,111982.33333333333,33.83125009672002,0.17,NA,not EU,North America,United States,33.83125009672002,0.17,0,111982.33333333333
2020-12-21,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,114.857,0.3043201796866035,6643.571,17.602520703837886,130616,346.0745500051839,5.1,3429.5714285714284,9.086845324106486,0.06,NA,not EU,North America,Canada,9.086845324106486,0.06,0,3429.5714285714284
2020-12-21,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,375.429,0.5556621947899637,14280.714,21.13649420904555,384576,569.2004193164222,3.8,NA,NA,NA,NA,EU,Europe,European Union (average),9.602036246214517e-5,0,0,0.005561694315143246
2020-12-21,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,639.429,0.7631879830915099,25279.571,30.172333136139628,226991,270.92422062484644,11.3,NA,NA,NA,NA,EU,Europe,European Union (average),9.602036246214517e-5,0,0,0.005561694315143246
2020-12-21,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,600.429,0.9930711985750745,15473.857,25.592770698232943,128243,212.10572726977423,12.1,NA,NA,NA,NA,EU,Europe,European Union (average),9.602036246214517e-5,0,0,0.005561694315143246
2020-12-21,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,178.143,0.38101556369109874,9623.571,20.583072752150297,141365,302.3540928422232,6.800000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),9.602036246214517e-5,0,0,0.005561694315143246
2020-12-21,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,459.714,0.6771852413054096,29258.714,43.099773555680194,396256,583.7079466335947,7.3999999999999995,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-21,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2794,0.8441020110633737,218026.857,65.86861433769742,1793103,541.7186286126588,11.600000000000001,131737,39.79937961039931,0.18,NA,not EU,North America,United States,39.799379610399306,0.18,0,131737
2020-12-22,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,116.286,0.30810639678066093,6645.857,17.60857759136554,129333,342.6751682475382,5.1,3729.1428571428573,9.88057692924879,0.07,NA,not EU,North America,Canada,9.88057692924879,0.07,0,3729.1428571428573
2020-12-22,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,377,0.5579873889225828,14310.143,21.180051267052455,445677,659.6343382834215,3.4000000000000004,NA,NA,NA,NA,EU,Europe,European Union (average),1.2802714994952687e-4,0,0,0.007415592420190995
2020-12-22,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,650.286,0.7761463129958848,25612.143,30.569273146543768,215121,256.7568285308122,11.3,NA,NA,NA,NA,EU,Europe,European Union (average),1.2802714994952687e-4,0,0,0.007415592420190995
2020-12-22,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,569.286,0.9415626666133877,15256.286,25.232922167024128,127283,210.51794861379315,12,NA,NA,NA,NA,EU,Europe,European Union (average),1.2802714994952687e-4,0,0,0.007415592420190995
2020-12-22,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,159.857,0.3419051265835198,9670.143,20.682681812468257,142113,303.9539291627126,6.800000000000001,NA,NA,NA,NA,EU,Europe,European Union (average),1.2802714994952687e-4,0,0,0.007415592420190995
2020-12-22,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,486.143,0.7161166829027085,31881.857,46.96381451469731,416747,613.8923716882791,7.7,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-22,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2835.429,0.85661822517087,216471.857,65.39882957491876,1798923,543.4769227087178,11.600000000000001,148437.2,44.844716906448184,NA,NA,not EU,North America,United States,44.84471690644819,0,0,148437.2
2020-12-23,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,120.143,0.31832573851038776,6704.286,17.7633885630861,130098,344.7020794280518,5.2,4134.857142857143,10.955540095011376,0.09,NA,not EU,North America,Canada,10.955540095011377,0.09,0,4134.857142857143
2020-12-23,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,375.143,0.5552388940121603,13927,20.612971791842995,502490,743.72170572867,3,NA,NA,NA,NA,EU,Europe,European Union (average),1.6003393743690863e-4,0,0,0.009269490525238745
2020-12-23,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,662.286,0.7904688660816818,25757,30.742166652572877,203250,242.58824289068747,11.3,NA,NA,NA,NA,EU,Europe,European Union (average),1.6003393743690863e-4,0,0,0.009269490525238745
2020-12-23,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,551.143,0.9115553039514452,14733.429,24.368150099596726,125050,206.82470930253714,11.799999999999999,NA,NA,NA,NA,EU,Europe,European Union (average),1.6003393743690863e-4,0,0,0.009269490525238745
2020-12-23,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,157.429,0.3367120749977601,9857,21.082335041529333,142861,305.55376548320197,6.9,NA,NA,NA,NA,EU,Europe,European Union (average),1.6003393743690863e-4,0,0,0.009269490525238745
2020-12-23,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,505.571,0.7447352476366116,33894.286,49.92823852174301,437523,644.4966181836244,7.7,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-23,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2801.429,0.8463464039911439,214040.429,64.66426505646645,1827133,551.999513164014,11.5,162263.66666666666,49.02186376372593,0.3,NA,not EU,North America,United States,49.02186376372593,0.3,0,162263.66666666666
2020-12-24,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,119.286,0.31605506807679273,6658.286,17.641508936545414,130361,345.3989129450127,5.1,4638.714285714285,12.290538364604561,0.12,NA,not EU,North America,Canada,12.29053836460456,0.12,0,4638.714285714285
2020-12-24,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,379.429,0.5615824853886118,14401.286,21.3149495285606,517726,766.2720926189206,2.8000000000000003,NA,NA,NA,NA,EU,Europe,European Union (average),0.028870122313618313,0,0,1.6722160907530694
2020-12-24,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,614.714,0.7336894914652206,25226.714,30.10924587043496,191379,228.41965725056275,11.3,NA,NA,NA,NA,EU,Europe,European Union (average),0.028870122313618313,0,0,1.6722160907530694
2020-12-24,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,525.714,0.8694973628650461,14705.714,24.32231126058577,159520,263.8358866688582,9.2,NA,NA,NA,NA,EU,Europe,European Union (average),0.028870122313618313,0,0,1.6722160907530694
2020-12-24,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,149.571,0.31990523835818035,9932.857,21.24457940484934,143609,307.1536018036914,6.9,NA,NA,NA,NA,EU,Europe,European Union (average),0.028870122313618313,0,0,1.6722160907530694
2020-12-24,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,511.714,0.7537842410049648,34411,50.68938805118063,446946,658.3772407637957,7.7,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-24,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2715.429,0.8203647386541897,207505.429,62.68996060324557,1804252,545.0868796224461,11.3,169280.14285714287,51.14162813844291,NA,NA,not EU,North America,United States,51.14162813844291,0,0,169280.14285714287
2020-12-25,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,112.286,0.29750816838581856,5951,15.767514294426785,130250,345.10481210705575,4.6,5000.428571428572,13.24892101802388,0.12,NA,not EU,North America,Canada,13.24892101802388,0.12,0,5000.428571428572
2020-12-25,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,314.714,0.46579958386573395,15009.429,22.21504534994401,450777,667.1827087966979,2.7,71,0.10508515812600365,NA,NA,EU,Europe,European Union (average),7.554177969196861,0,0,3810.778629240191
2020-12-25,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,546.571,0.6523576802214315,20842.429,24.87639964912132,179509,214.25226515652847,11.3,17798,21.242733318417987,NA,NA,EU,Europe,European Union (average),7.554177969196861,0,0,3810.778629240191
2020-12-25,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,495,0.818698369490251,15225.143,25.18141363506244,155596,257.34584141253555,9.8,1430,2.3651286229718362,NA,NA,EU,Europe,European Union (average),7.554177969196861,0,0,3810.778629240191
2020-12-25,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,128.286,0.2743804842383719,8245,17.634559441758075,139405,298.16200836607453,5.8999999999999995,NA,NA,NA,NA,EU,Europe,European Union (average),7.554177969196861,0,0,3810.778629240191
2020-12-25,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,523.143,0.7706198173043152,35017.143,51.582271656466915,439531,647.4545180181765,8,NA,NA,NA,NA,not EU,Europe,Britain,0,0,0,0
2020-12-25,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,2495.429,0.7539000133736091,185512.286,56.04555965982955,1669448,504.3609213191579,11.4,191885.57142857142,57.97100813776013,NA,NA,not EU,North America,United States,57.97100813776013,0,0,191885.57142857142
2020-12-26,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,109.571,0.29031462086281923,5473.143,14.501404887908235,127510,337.84502565658875,4.3,5367.428571428572,14.221308473250671,0.13,NA,not EU,North America,Canada,14.221308473250671,0.13,0,5367.428571428572
2020-12-26,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,308.571,0.45670749757886026,12961.571,19.184066733752438,434587,643.2203325986696,2.8000000000000003,80.5,0.11914584829779287,NA,NA,EU,Europe,European Union (average),12.704038069129092,0,0,5882.715508497594
2020-12-26,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,539.286,0.6436626969522621,19674.571,23.482507298981925,167638,200.08367951640378,11.3,25799,30.792295588373165,NA,NA,EU,Europe,European Union (average),12.704038069129092,0,0,5882.715508497594
2020-12-26,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,453.286,0.7497060790156724,14382.286,23.787382015641338,142079,234.98958714910177,10.100000000000001,1327,2.194773204673865,NA,NA,EU,Europe,European Union (average),12.704038069129092,0,0,5882.715508497594
2020-12-26,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,128.286,0.2743804842383719,8245,17.634559441758075,135201,289.1704149284577,6.1,NA,NA,NA,NA,EU,Europe,European Union (average),12.704038069129092,0,0,5882.715508497594
